,pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
13927,56,27.25,5,19,4,1369854000,41.785998518,-87.750934289,41.880994471,-87.632746489,0.7,,17031839100.0,Credit Card,Blue Ribbon Taxi Association Inc.,1620.0,32.0,6.05
13928,56,29.85,5,17,5,1432227600,41.785998518,-87.750934289,41.880994471,-87.632746489,12.0,,17031839100.0,Credit Card,Taxi Affiliation Services,2700.0,32.0,4.0
13929,56,34.04,3,17,1,1394991000,41.785998518,-87.750934289,41.936310131,-87.651562592,14.9,,17031063000.0,Credit Card,,2460.0,6.0,7.21
13930,56,34.85,4,18,2,1398104100,41.785998518,-87.750934289,41.936086535,-87.666110694,14.5,,17031062700.0,Credit Card,Taxi Affiliation Services,3240.0,6.0,7.55
13931,56,22.65,6,21,6,1434749400,41.785998518,-87.750934289,41.879066994,-87.65700502700001,0.6,,17031833100.0,Credit Card,Taxi Affiliation Services,1080.0,28.0,2.0
13932,56,34.05,7,19,5,1438283700,41.785998518,-87.750934289,41.900221297,-87.629105186,0.8,,17031081100.0,Cash,Taxi Affiliation Services,2760.0,8.0,0.0
13933,56,31.05,4,20,5,1428007500,41.785998518,-87.750934289,41.900221297,-87.629105186,0.0,,17031081100.0,Credit Card,Blue Ribbon Taxi Association Inc.,2040.0,8.0,6.6
13934,56,30.85,11,12,7,1447504200,41.785998518,-87.750934289,41.900221297,-87.629105186,13.7,,17031081100.0,Cash,Taxi Affiliation Services,1860.0,8.0,0.0
13935,56,18.65,7,9,2,1436175900,41.785998518,-87.750934289,41.7904694,-87.60128512200001,7.7,,17031836200.0,Credit Card,KOAM Taxi Association,1560.0,41.0,4.1
13936,56,23.45,1,10,2,1389609900,41.785998518,-87.750934289,41.879255084,-87.642648998,0.0,,17031281900.0,Credit Card,Dispatch Taxi Affiliation,1320.0,28.0,5.05
13937,56,60.05,9,8,6,1441960200,41.785998518,-87.750934289,41.982775009,-87.8773054,29.3,,17031770700.0,Credit Card,Taxi Affiliation Services,4380.0,,10.0
13938,56,57.45,3,21,4,1427317200,41.785998518,-87.750934289,41.982775009,-87.8773054,28.8,,17031770700.0,Credit Card,Choice Taxi Association,2340.0,,12.85
13939,56,37.05,6,16,5,1435248000,41.785998518,-87.750934289,41.929046936999995,-87.65131087700001,16.4,,17031070300.0,Cash,Dispatch Taxi Affiliation,2400.0,7.0,0.0
13940,56,34.25,5,22,2,1431988200,41.785998518,-87.750934289,41.929046936999995,-87.65131087700001,16.0,,17031070300.0,Credit Card,Choice Taxi Association,1680.0,7.0,7.25
13941,56,29.85,10,10,6,1443782700,41.785998518,-87.750934289,41.902788048000005,-87.62614559,13.2,,17031081202.0,Cash,,1740.0,8.0,0.0
13942,56,28.25,10,9,6,1382086800,41.785998518,-87.750934289,41.892072635,-87.62887415700001,1.26,,17031081600.0,Credit Card,,1920.0,8.0,4.54
13943,56,26.85,4,22,1,1365976800,41.785998518,-87.750934289,41.892072635,-87.62887415700001,0.0,,17031081600.0,Cash,Choice Taxi Association,1380.0,8.0,0.0
13944,56,28.05,9,17,3,1411493400,41.785998518,-87.750934289,41.892072635,-87.62887415700001,12.3,,17031081600.0,Credit Card,Top Cab Affiliation,1920.0,8.0,8.0
13945,56,28.85,7,8,2,1404720900,41.785998518,-87.750934289,41.885300021999996,-87.642808466,12.1,,17031280100.0,Credit Card,KOAM Taxi Association,2340.0,28.0,6.0
13946,56,22.85,10,21,6,1446239700,41.785998518,-87.750934289,41.885300021999996,-87.642808466,0.6,,17031280100.0,Credit Card,Taxi Affiliation Services,1320.0,28.0,5.0
13947,56,27.25,6,19,4,1371671100,41.785998518,-87.750934289,41.89503345,-87.61971067200001,12.8,,17031081401.0,Credit Card,,1320.0,8.0,10.0
13948,56,31.65,1,14,6,1389365100,41.785998518,-87.750934289,41.89503345,-87.61971067200001,12.4,,17031081401.0,Cash,,2640.0,8.0,0.0
13949,56,28.45,9,23,6,1442619000,41.785998518,-87.750934289,41.89503345,-87.61971067200001,0.8,,17031081401.0,Credit Card,Taxi Affiliation Services,1500.0,8.0,6.05
13950,56,29.05,8,11,2,1408362300,41.785998518,-87.750934289,41.89503345,-87.61971067200001,13.0,,17031081401.0,Cash,Taxi Affiliation Services,1740.0,8.0,0.0
13951,56,23.65,11,9,6,1383297300,41.785998518,-87.750934289,41.870607371999995,-87.622172937,0.0,,17031320600.0,Credit Card,Taxi Affiliation Services,1200.0,32.0,6.4
13952,56,24.65,9,19,3,1379445300,41.785998518,-87.750934289,41.870607371999995,-87.622172937,1.1,,17031320600.0,Credit Card,,1200.0,32.0,4.0
13953,56,25.05,1,12,4,1422446400,41.785998518,-87.750934289,41.870607371999995,-87.622172937,11.6,,17031320600.0,Credit Card,Northwest Management LLC,1140.0,32.0,3.0
13954,56,30.85,7,17,3,1436289300,41.785998518,-87.750934289,41.899155613000005,-87.626210532,0.8,,17031081201.0,Cash,Taxi Affiliation Services,2280.0,8.0,0.0
13955,56,30.25,7,14,4,1375281000,41.785998518,-87.750934289,41.899155613000005,-87.626210532,0.8,,17031081201.0,Cash,Blue Ribbon Taxi Association Inc.,2100.0,8.0,0.0
13956,56,31.65,7,14,2,1405951200,41.785998518,-87.750934289,41.899155613000005,-87.626210532,1.3,,17031081201.0,Cash,,2340.0,8.0,0.0
13957,56,30.25,7,13,4,1373463900,41.785998518,-87.750934289,41.899155613000005,-87.626210532,0.0,,17031081201.0,Credit Card,Taxi Affiliation Services,1980.0,8.0,5.0
13958,56,15.25,7,16,3,1436287500,41.785998518,-87.750934289,41.785998518,-87.750934289,5.4,,17031980100.0,Credit Card,,1200.0,56.0,4.31
13959,56,5.85,6,15,4,1434555900,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Cash,Choice Taxi Association,360.0,56.0,0.0
13960,56,3.25,8,19,2,1376335800,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Cash,,0.0,56.0,0.0
13961,56,3.25,3,20,7,1426363200,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Cash,Taxi Affiliation Services,0.0,56.0,0.0
13962,56,3.25,5,7,5,1400742000,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Credit Card,Taxi Affiliation Services,0.0,56.0,26.55
13963,56,40.0,11,15,7,1414854000,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Credit Card,,0.0,56.0,0.0
13964,56,3.25,9,11,4,1380108600,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Cash,,0.0,56.0,0.0
13965,56,43.0,4,11,4,1365591600,41.785998518,-87.750934289,41.785998518,-87.750934289,0.0,,17031980100.0,Credit Card,,0.0,56.0,0.0
13966,56,24.65,11,13,7,1383399000,41.785998518,-87.750934289,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,1620.0,8.0,5.0
13967,56,23.65,6,15,7,1402760700,41.785998518,-87.750934289,41.89321636,-87.63784421,10.8,,17031081800.0,Credit Card,Dispatch Taxi Affiliation,1140.0,8.0,5.1
13968,56,33.05,6,9,5,1370509200,41.785998518,-87.750934289,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,3300.0,8.0,5.0
13969,56,24.85,8,0,6,1408062600,41.785998518,-87.750934289,41.89321636,-87.63784421,11.8,,17031081800.0,Credit Card,Taxi Affiliation Services,1140.0,8.0,6.7
13970,56,24.65,2,1,4,1423011600,41.785998518,-87.750934289,41.89321636,-87.63784421,11.8,,17031081800.0,Cash,Taxi Affiliation Services,1260.0,8.0,0.0
13971,56,24.45,9,22,2,1409611500,41.785998518,-87.750934289,41.89321636,-87.63784421,11.6,,17031081800.0,Credit Card,Taxi Affiliation Services,960.0,8.0,5.25
13972,56,46.25,6,17,4,1465406100,41.785998518,-87.750934289,41.898331794,-87.620762865,13.9,,17031081300.0,Credit Card,,4200.0,8.0,10.05
13973,56,27.65,10,0,7,1445645700,41.785998518,-87.750934289,41.898331794,-87.620762865,13.0,,17031081300.0,Credit Card,Taxi Affiliation Services,1320.0,8.0,1.0
13974,56,36.45,4,13,6,1429278300,41.785998518,-87.750934289,41.949829346,-87.64396537,16.5,,17031060900.0,Cash,Taxi Affiliation Services,2520.0,6.0,0.0
13975,56,35.04,6,18,5,1434045600,41.785998518,-87.750934289,41.90749193,-87.63576009,14.1,,17031080300.0,Credit Card,,2940.0,8.0,7.41
13976,56,22.65,1,18,6,1389377700,41.785998518,-87.750934289,41.867902418,-87.642958665,9.1,,17031841900.0,Credit Card,Taxi Affiliation Services,1920.0,28.0,2.0
13977,56,24.65,4,15,1,1429456500,41.785998518,-87.750934289,41.867902418,-87.642958665,9.9,,17031841900.0,Cash,,1920.0,28.0,0.0
13978,77,19.05,6,8,2,1402301700,41.980157574,-87.65227401700001,41.877406123,-87.62197165200001,8.4,,17031320400.0,Cash,,1080.0,32.0,0.0
13979,77,22.05,12,23,5,1451602800,41.980157574,-87.65227401700001,41.859349715,-87.617358006,9.2,,17031330100.0,Cash,,1320.0,33.0,0.0
13980,77,29.85,3,8,6,1394179200,41.980157574,-87.65227401700001,41.870415,-87.67508562100001,9.6,,17031838200.0,Cash,,3600.0,28.0,0.0
13981,8,3.25,2,20,4,1393446600,41.89321636,-87.63784421,,,0.0,,,Cash,Taxi Affiliation Services,0.0,,0.0
13982,8,5.25,2,16,2,1391444100,41.89321636,-87.63784421,41.892507781,-87.626214906,7.0,,17031081500.0,Credit Card,Taxi Affiliation Services,360.0,8.0,3.25
13983,8,5.85,2,1,7,1391823000,41.89321636,-87.63784421,41.892507781,-87.626214906,0.9,,17031081500.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
13984,8,5.25,4,9,5,1429780500,41.89321636,-87.63784421,41.892507781,-87.626214906,0.8,,17031081500.0,Credit Card,,240.0,8.0,2.0
13985,8,5.45,11,17,2,1416243600,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
13986,8,6.65,3,12,3,1427804100,41.89321636,-87.63784421,41.892507781,-87.626214906,1.2,,17031081500.0,Credit Card,,480.0,8.0,1.5
13987,8,4.85,1,21,2,1390253400,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Taxi Affiliation Services,240.0,8.0,2.0
13988,8,5.85,5,10,1,1400407200,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,8.0,1.15
13989,8,5.85,1,19,1,1421610300,41.89321636,-87.63784421,41.892507781,-87.626214906,1.0,,17031081500.0,Cash,,300.0,8.0,0.0
13990,8,6.25,8,2,5,1440036000,41.89321636,-87.63784421,41.892507781,-87.626214906,1.1,,17031081500.0,Credit Card,Choice Taxi Association,420.0,8.0,1.0
13991,8,5.0,12,16,6,1483116300,41.89321636,-87.63784421,41.892507781,-87.626214906,0.5,,17031081500.0,Cash,,240.0,8.0,0.0
13992,8,5.45,9,12,1,1379853900,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,8.0,1.5
13993,8,5.05,12,22,4,1386800100,41.89321636,-87.63784421,41.892507781,-87.626214906,0.7,,17031081500.0,Cash,,300.0,8.0,0.0
13994,8,4.25,10,20,4,1446064200,41.89321636,-87.63784421,41.892507781,-87.626214906,0.4,,17031081500.0,Cash,,180.0,8.0,0.0
13995,8,5.65,3,22,4,1395871200,41.89321636,-87.63784421,41.892507781,-87.626214906,1.1,,17031081500.0,Cash,,300.0,8.0,0.0
13996,8,4.45,10,9,4,1444211100,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Blue Ribbon Taxi Association Inc.,180.0,8.0,1.5
13997,8,6.75,12,20,7,1480796100,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
13998,8,7.05,7,14,3,1405434600,41.89321636,-87.63784421,41.892507781,-87.626214906,1.0,,17031081500.0,Cash,,600.0,8.0,0.0
13999,8,5.65,1,1,1,1359249300,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
14000,8,5.25,7,4,7,1374897600,41.89321636,-87.63784421,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
14001,8,4.85,3,2,7,1426905900,41.89321636,-87.63784421,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,300.0,8.0,10.0
14002,8,5.05,2,18,5,1393525800,41.89321636,-87.63784421,41.892042136,-87.63186395,0.6,,17031081700.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
14003,8,4.25,8,17,6,1406913300,41.89321636,-87.63784421,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Northwest Management LLC,180.0,8.0,0.0
14004,8,4.65,4,3,6,1396582200,41.89321636,-87.63784421,41.892042136,-87.63186395,0.7,,17031081700.0,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
14005,8,4.65,2,1,7,1393030800,41.89321636,-87.63784421,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,8.0,2.0
14006,8,5.25,10,21,6,1445030100,41.89321636,-87.63784421,41.892042136,-87.63186395,0.6,,17031081700.0,Cash,Northwest Management LLC,360.0,8.0,0.0
14007,8,4.45,8,23,6,1376091000,41.89321636,-87.63784421,41.892042136,-87.63186395,0.5,,17031081700.0,Cash,,180.0,8.0,0.0
14008,8,4.65,9,4,6,1409890500,41.89321636,-87.63784421,41.892042136,-87.63186395,0.5,,17031081700.0,Credit Card,Taxi Affiliation Services,180.0,8.0,2.0
14009,8,4.5,3,3,7,1458961200,41.89321636,-87.63784421,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,180.0,8.0,0.0
14010,8,4.84,6,18,4,1371062700,41.89321636,-87.63784421,41.892042136,-87.63186395,0.8,,17031081700.0,Credit Card,,240.0,8.0,2.0
14011,8,5.75,9,20,6,1472849100,41.89321636,-87.63784421,41.892042136,-87.63186395,0.6,,17031081700.0,Cash,,360.0,8.0,0.0
14012,8,5.45,9,23,3,1442359800,41.89321636,-87.63784421,41.892042136,-87.63186395,0.7,,17031081700.0,Cash,,360.0,8.0,0.0
14013,8,5.45,6,9,4,1434532500,41.89321636,-87.63784421,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,360.0,8.0,1.5
14014,8,5.75,1,19,6,1453491900,41.89321636,-87.63784421,41.892042136,-87.63186395,0.9,,17031081700.0,Credit Card,,360.0,8.0,6.0
14015,8,4.84,11,20,6,1415392200,41.89321636,-87.63784421,41.892042136,-87.63186395,0.6,,17031081700.0,Cash,,240.0,8.0,0.0
14016,8,10.05,5,19,4,1368039600,41.89321636,-87.63784421,41.93057857,-87.64220631299999,2.7,,17031070102.0,Credit Card,,900.0,7.0,2.0
14017,8,8.85,9,1,7,1380331800,41.89321636,-87.63784421,41.93057857,-87.64220631299999,0.1,,17031070102.0,Cash,Taxi Affiliation Services,480.0,7.0,0.0
14018,8,35.45,11,18,2,1415038500,41.89321636,-87.63784421,41.97907082,-87.90303966100001,1.0,,17031980000.0,Credit Card,Taxi Affiliation Services,2400.0,76.0,5.0
14019,8,34.45,2,11,5,1424345400,41.89321636,-87.63784421,41.97907082,-87.90303966100001,16.9,,17031980000.0,Cash,Taxi Affiliation Services,1260.0,76.0,0.0
14020,8,38.25,10,6,2,1382337000,41.89321636,-87.63784421,41.97907082,-87.90303966100001,17.4,,17031980000.0,Credit Card,,3900.0,76.0,10.06
14021,8,35.65,6,13,5,1403788500,41.89321636,-87.63784421,41.97907082,-87.90303966100001,17.5,,17031980000.0,Credit Card,,1920.0,76.0,5.0
14022,8,36.05,5,17,4,1399482000,41.89321636,-87.63784421,41.97907082,-87.90303966100001,1.0,,17031980000.0,Credit Card,Taxi Affiliation Services,2640.0,76.0,7.0
14023,8,34.45,12,18,4,1449081000,41.89321636,-87.63784421,41.97907082,-87.90303966100001,1.0,,17031980000.0,Credit Card,Blue Ribbon Taxi Association Inc.,1740.0,76.0,7.25
14024,8,4.05,8,16,4,1440001800,41.89321636,-87.63784421,41.900265687,-87.63210922,0.4,,17031081000.0,Cash,,120.0,8.0,0.0
14025,8,6.25,1,19,4,1421262900,41.89321636,-87.63784421,41.900265687,-87.63210922,1.0,,17031081000.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
14026,8,9.45,8,17,6,1440783900,41.89321636,-87.63784421,41.914747305,-87.654007029,2.3,,17031832600.0,Cash,Taxi Affiliation Services,780.0,7.0,0.0
14027,8,10.45,2,22,5,1360276200,41.89321636,-87.63784421,41.921778188000005,-87.651061884,3.0,,17031071100.0,Cash,,840.0,7.0,0.0
14028,8,6.85,8,21,7,1376774100,41.89321636,-87.63784421,41.914616286,-87.631717366,1.7,,17031071500.0,Cash,Dispatch Taxi Affiliation,360.0,7.0,0.0
14029,8,7.05,9,2,7,1380333600,41.89321636,-87.63784421,41.914616286,-87.631717366,1.7,,17031071500.0,Cash,Choice Taxi Association,420.0,7.0,0.0
14030,8,6.25,2,21,2,1392066900,41.89321636,-87.63784421,41.877406123,-87.62197165200001,0.0,,17031320400.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
14031,8,8.25,8,13,6,1375449300,41.89321636,-87.63784421,41.877406123,-87.62197165200001,0.0,,17031320400.0,Cash,Taxi Affiliation Services,720.0,32.0,0.0
14032,8,8.65,5,8,4,1432716300,41.89321636,-87.63784421,41.877406123,-87.62197165200001,2.7,,17031320400.0,Cash,Top Cab Affiliation,420.0,32.0,0.0
14033,8,6.0,6,17,7,1465062300,41.89321636,-87.63784421,41.877406123,-87.62197165200001,0.0,,17031320400.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,32.0,0.0
14034,8,9.25,5,22,1,1400453100,41.89321636,-87.63784421,41.877406123,-87.62197165200001,2.7,,17031320400.0,Credit Card,Taxi Affiliation Services,660.0,32.0,3.05
14035,8,12.75,2,19,6,1455305400,41.89321636,-87.63784421,41.900560384,-87.69419737,2.1,,17031242600.0,Credit Card,Choice Taxi Association,840.0,24.0,2.55
14036,8,9.44,1,22,6,1388788200,41.89321636,-87.63784421,41.916473316,-87.64118365700001,2.0,,17031071600.0,Credit Card,,900.0,7.0,1.0
14037,8,5.05,11,10,1,1416133800,41.89321636,-87.63784421,41.89830587,-87.65361398200001,0.9,,17031842300.0,Cash,,240.0,24.0,0.0
14038,8,7.85,8,6,1,1407045600,41.89321636,-87.63784421,41.89830587,-87.65361398200001,0.1,,17031842300.0,Cash,Taxi Affiliation Services,240.0,24.0,0.0
14039,8,11.45,4,21,5,1398373200,41.89321636,-87.63784421,41.934762456,-87.639853859,0.0,,17031063302.0,Cash,Blue Ribbon Taxi Association Inc.,960.0,6.0,0.0
14040,8,10.65,3,12,7,1363437000,41.89321636,-87.63784421,41.936159071,-87.661265218,0.0,,17031062800.0,Cash,Taxi Affiliation Services,900.0,6.0,0.0
14041,8,5.25,1,20,6,1357937100,41.89321636,-87.63784421,41.934539715999996,-87.643022804,0.86,,17031063301.0,Cash,,240.0,6.0,0.0
14042,8,9.85,12,17,5,1386262800,41.89321636,-87.63784421,41.859349715,-87.617358006,0.24,,17031330100.0,Cash,,900.0,33.0,0.0
14043,8,12.0,12,23,7,1481410800,41.89321636,-87.63784421,41.859349715,-87.617358006,3.1,,17031330100.0,Credit Card,Choice Taxi Association,1020.0,33.0,3.0
14044,8,10.05,10,14,5,1383229800,41.89321636,-87.63784421,41.859349715,-87.617358006,2.8,,17031330100.0,Cash,,840.0,33.0,0.0
14045,8,12.05,4,20,6,1398456900,41.89321636,-87.63784421,41.906025969,-87.67531162200001,0.1,,17031241400.0,Cash,Taxi Affiliation Services,1260.0,24.0,0.0
14046,8,14.85,9,23,5,1411686000,41.89321636,-87.63784421,41.906025969,-87.67531162200001,4.6,,17031241400.0,Credit Card,Choice Taxi Association,1380.0,24.0,3.15
14047,8,8.45,12,23,4,1418255100,41.89321636,-87.63784421,41.906025969,-87.67531162200001,0.1,,17031241400.0,Cash,Taxi Affiliation Services,360.0,24.0,0.0
14048,8,8.85,3,20,7,1426365000,41.89321636,-87.63784421,41.906025969,-87.67531162200001,2.3,,17031241400.0,Cash,,660.0,24.0,0.0
14049,8,5.45,1,5,1,1389505500,41.89321636,-87.63784421,41.892658108,-87.652534484,1.0,,17031243500.0,Cash,,240.0,24.0,0.0
14050,8,6.25,3,21,5,1363900500,41.89321636,-87.63784421,41.892658108,-87.652534484,0.0,,17031243500.0,Cash,Taxi Affiliation Services,360.0,24.0,0.0
14051,8,5.05,10,11,7,1412420400,41.89321636,-87.63784421,41.892658108,-87.652534484,0.09,,17031243500.0,Credit Card,,240.0,24.0,1.0
14052,8,8.05,9,13,3,1379425500,41.89321636,-87.63784421,41.892658108,-87.652534484,0.0,,17031243500.0,Cash,Taxi Affiliation Services,720.0,24.0,0.0
14053,8,5.25,11,23,5,1415922300,41.89321636,-87.63784421,41.892658108,-87.652534484,1.2,,17031243500.0,No Charge,Dispatch Taxi Affiliation,240.0,24.0,0.0
14054,8,10.45,5,20,1,1432499400,41.89321636,-87.63784421,41.851017824,-87.635091856,3.3,,17031841100.0,Credit Card,Northwest Management LLC,840.0,34.0,2.35
14055,8,9.45,6,18,4,1403114400,41.89321636,-87.63784421,41.899589796,-87.674719134,2.1,,17031242200.0,Cash,Taxi Affiliation Services,840.0,24.0,0.0
14056,8,13.25,6,13,7,1434201300,41.89321636,-87.63784421,41.899589796,-87.674719134,4.7,,17031242200.0,Cash,,1320.0,24.0,0.0
14057,8,8.45,12,17,4,1387387800,41.89321636,-87.63784421,41.899506548000005,-87.67960028700001,0.0,,17031242300.0,Cash,Taxi Affiliation Services,660.0,24.0,0.0
14058,8,8.45,5,19,4,1400700600,41.89321636,-87.63784421,41.907520075,-87.62665890000001,1.8,,17031080100.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
14059,8,5.65,4,1,7,1367027100,41.89321636,-87.63784421,41.907520075,-87.62665890000001,0.0,,17031080100.0,Cash,Choice Taxi Association,360.0,8.0,0.0
14060,8,6.65,10,18,7,1413657900,41.89321636,-87.63784421,41.907520075,-87.62665890000001,1.5,,17031080100.0,Cash,KOAM Taxi Association,420.0,8.0,0.0
14061,8,6.45,2,14,6,1393596000,41.89321636,-87.63784421,41.907520075,-87.62665890000001,1.4,,17031080100.0,Credit Card,,420.0,8.0,2.0
14062,8,6.85,1,19,3,1420572600,41.89321636,-87.63784421,41.907520075,-87.62665890000001,1.7,,17031080100.0,Credit Card,,420.0,8.0,2.0
14063,8,8.25,8,22,6,1376088300,41.89321636,-87.63784421,41.907520075,-87.62665890000001,0.0,,17031080100.0,Cash,Blue Ribbon Taxi Association Inc.,840.0,8.0,0.0
14064,8,7.45,7,14,2,1406557800,41.89321636,-87.63784421,41.907520075,-87.62665890000001,0.1,,17031080100.0,Credit Card,Taxi Affiliation Services,480.0,8.0,3.0
14065,8,11.05,1,23,6,1420242300,41.89321636,-87.63784421,41.936237179,-87.656411531,3.7,,17031062900.0,Cash,Northwest Management LLC,840.0,6.0,0.0
14066,8,6.65,8,1,1,1440293400,41.89321636,-87.63784421,41.905857769,-87.63086502700001,0.9,,17031080202.0,Cash,,480.0,8.0,0.0
14067,8,8.25,1,20,5,1390509000,41.89321636,-87.63784421,41.922082541,-87.63415609299999,2.3,,17031071400.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
