pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
24,9.65,3,3,1,1394334000,-87.67531162,41.88528132,-87.6572332,3.1,17031833000,Cash,KOAM Taxi Association,4260,28,0
24,11.65,4,4,7,1396671300,-87.67531162,41.94913977,-87.65680391,0.2,17031061100,Cash,Taxi Affiliation Services,780,6,0
24,8.85,7,21,5,1406843100,-87.67531162,41.87925508,-87.642649,2.9,17031281900,Credit Card,Dispatch Taxi Affiliation,480,28,5
24,9.25,8,22,7,1408228200,-87.67531162,41.89207264,-87.62887416,3.1,17031081600,Cash,Taxi Affiliation Services,480,8,0
24,8.45,11,22,6,1385160300,-87.67531162,41.88530002,-87.64280847,0,17031280100,Cash,Choice Taxi Association,480,28,0
24,8.85,2,20,6,1393014600,-87.67531162,41.88530002,-87.64280847,2.8,17031280100,Credit Card,Taxi Affiliation Services,540,28,2
24,8.25,10,19,5,1413488700,-87.67531162,41.88530002,-87.64280847,2.4,17031280100,Cash,,540,28,0
24,11.85,12,22,6,1417817700,-87.67531162,41.89503345,-87.61971067,0.2,17031081401,Cash,Taxi Affiliation Services,900,8,0
24,5.45,1,0,3,1358815500,-87.67531162,41.89942225,-87.68449012,1.2,17031242400,Cash,,180,24,0
24,9.65,2,22,7,1391896800,-87.67531162,41.89915561,-87.62621053,3.1,17031081201,Cash,,660,8,0
24,12.85,2,23,5,1423178100,-87.67531162,41.89321636,-87.63784421,3.6,17031081800,Cash,,0,8,0
24,8.25,4,3,1,1429415100,-87.67531162,41.89321636,-87.63784421,2.4,17031081800,Credit Card,Taxi Affiliation Services,480,8,3
24,11.05,10,2,7,1444444200,-87.67531162,41.89833179,-87.62076287,0.2,17031081300,Cash,Taxi Affiliation Services,600,8,0
24,8.45,7,17,7,1374339600,-87.67531162,41.90749193,-87.63576009,0,17031080300,Cash,Blue Ribbon Taxi Association Inc.,660,8,0
24,10.25,6,1,1,1434849300,-87.67531162,41.86790242,-87.64295867,3.8,17031841900,Cash,Choice Taxi Association,600,28,0
24,6.05,4,20,5,1430425800,-87.65253448,41.89250778,-87.62621491,1.2,17031081500,Cash,,360,8,0
24,6.45,7,1,6,1435887900,-87.65253448,41.89204214,-87.63186395,1.4,17031081700,Cash,Taxi Affiliation Services,360,8,0
24,6.45,12,12,7,1387022400,-87.65253448,41.89204214,-87.63186395,0,17031081700,Credit Card,Taxi Affiliation Services,420,8,2
24,9.65,9,0,1,1410652800,-87.65253448,41.93057857,-87.64220631,3.2,17031070102,Cash,,600,7,0
24,34.25,9,21,2,1442266200,-87.65253448,41.97907082,-87.90303966,16.5,17031980000,Cash,Taxi Affiliation Services,1200,76,0
24,8.85,6,16,7,1403973000,-87.65253448,41.90026569,-87.63210922,0.2,17031081000,Cash,,660,8,0
24,10.05,10,19,3,1412708400,-87.65253448,41.91461629,-87.63171737,2.6,17031071500,Credit Card,Taxi Affiliation Services,840,7,2
24,23.05,8,14,5,1407421800,-87.65253448,41.89830587,-87.65361398,0.6,17031842300,Cash,Taxi Affiliation Services,3540,24,0
24,11.45,7,16,7,1436028300,-87.65253448,41.85934972,-87.61735801,3.7,17031330100,Cash,KOAM Taxi Association,720,33,0
24,6.45,8,23,7,1408834800,-87.65253448,41.90602597,-87.67531162,1.6,17031241400,Credit Card,,360,24,2
24,3.25,9,19,6,1411153200,-87.65253448,41.89265811,-87.65253448,0,17031243500,Cash,Taxi Affiliation Services,0,24,0
24,3.25,7,18,6,1405104300,-87.65253448,41.89265811,-87.65253448,0,17031243500,Cash,Taxi Affiliation Services,0,24,0
24,8.25,5,17,6,1367603100,-87.65253448,41.8995898,-87.67471913,0,17031242200,Cash,Taxi Affiliation Services,660,24,0
24,12,5,20,5,1463688000,-87.65253448,41.92208254,-87.63415609,3.1,17031071400,Cash,Taxi Affiliation Services,1020,7,0
24,10.65,2,20,6,1361563200,-87.65253448,41.92112591,-87.69975441,3,17031221300,Cash,,960,22,0
24,4.85,3,19,7,1426967100,-87.65253448,41.88528132,-87.6572332,0.5,17031833000,Cash,Taxi Affiliation Services,300,28,0
24,5.45,4,19,6,1367002800,-87.65253448,41.87906699,-87.65700503,0.8,17031833100,Credit Card,,300,28,3
24,11.25,6,1,1,1370739600,-87.65253448,41.9002213,-87.62910519,0,17031081100,Cash,Taxi Affiliation Services,1140,8,0
24,8.05,8,1,1,1408238100,-87.65253448,41.9002213,-87.62910519,0.1,17031081100,Credit Card,Taxi Affiliation Services,600,8,1.11
24,5.45,5,18,5,1398969900,-87.65253448,41.87925508,-87.642649,1,17031281900,Cash,,240,28,0
24,12,3,1,1,1458435600,-87.65253448,41.92876301,-87.66567684,0.2,17031070600,Cash,Taxi Affiliation Services,780,7,0
24,6.65,9,21,6,1411162200,-87.65253448,41.89967018,-87.6698378,1.4,17031242100,Credit Card,Taxi Affiliation Services,420,24,3
24,4.45,7,18,7,1374345900,-87.65253448,41.88530002,-87.64280847,0,17031280100,Cash,Taxi Affiliation Services,120,28,0
24,4.05,4,20,2,1397506500,-87.65253448,41.88530002,-87.64280847,0.4,17031280100,Cash,Choice Taxi Association,120,28,0
24,9.05,8,18,7,1377972900,-87.65253448,41.92907766,-87.64629348,0.27,17031070200,Cash,,600,7,0
24,10.45,8,17,5,1375379100,-87.65253448,41.87060737,-87.62217294,0,17031320600,Cash,Taxi Affiliation Services,960,32,0
24,8.05,2,0,7,1423872900,-87.65253448,41.89321636,-87.63784421,2.4,17031081800,Cash,Taxi Affiliation Services,480,8,0
24,21.45,3,22,7,1393713900,-87.65253448,41.99344095,-87.65741774,0.5,17031030102,Credit Card,Taxi Affiliation Services,1500,77,2.55
24,8.25,11,21,3,1448399700,-87.65253448,41.89833179,-87.62076287,2,17031081300,Dispute,Dispatch Taxi Affiliation,660,8,0
24,7.45,4,14,6,1397831400,-87.65253448,41.89833179,-87.62076287,1.6,17031081300,Cash,Dispatch Taxi Affiliation,600,8,0
24,5.05,4,3,1,1428203700,-87.67450679,41.90602597,-87.67531162,0,17031241400,Cash,Northwest Management LLC,240,24,0
24,19.65,2,22,6,1361570400,-87.67450679,41.95805593,-87.66038946,0,17031830700,Cash,Taxi Affiliation Services,1320,3,0
24,6.05,3,23,7,1394320500,-87.67450679,41.91236435,-87.67506276,0,17031240300,Cash,Blue Ribbon Taxi Association Inc.,420,24,0
24,7.25,6,20,7,1433620800,-87.67450679,41.88530002,-87.64280847,1.9,17031280100,Cash,,420,28,0
24,18.25,7,0,2,1374452100,-87.67450679,41.9725808,-87.69400106,0,17031040201,Cash,Taxi Affiliation Services,1440,4,0
8,7.05,3,17,4,1394643600,-87.64149153,41.89204214,-87.63186395,1.1,17031081700,Cash,6743 - Luhak Corp,600,8,0
8,34.05,11,14,6,1415368800,-87.64149153,41.97907082,-87.90303966,16.9,17031980000,Credit Card,Dispatch Taxi Affiliation,1440,76,9
8,7.65,12,18,4,1417630500,-87.64149153,41.91474731,-87.65400703,1.8,17031832600,Credit Card,Choice Taxi Association,600,7,1
8,9.05,9,13,1,1410095700,-87.64149153,41.91236435,-87.67506276,0.25,17031240300,Credit Card,,600,24,3
8,6.45,7,20,2,1406578500,-87.64149153,41.88530002,-87.64280847,0,17031280100,Cash,Blue Ribbon Taxi Association Inc.,480,28,0
8,6.25,8,19,4,1377114300,-87.64149153,41.89503345,-87.61971067,1.2,17031081401,Credit Card,Dispatch Taxi Affiliation,420,8,3
8,6.45,11,9,6,1446803100,-87.64149153,41.89915561,-87.62621053,0,17031081201,Cash,Dispatch Taxi Affiliation,540,8,0
8,5.85,5,17,3,1431450000,-87.64149153,41.89321636,-87.63784421,0,17031081800,Credit Card,Taxi Affiliation Services,360,8,2
49,33.62,11,8,5,1446711300,-87.62336651,41.87886558,-87.62519214,14,,Cash,,2580,32,0
16,4.65,6,15,6,1433516400,-87.73089879,41.95726411,-87.73089879,0,17031160300,Cash,Dispatch Taxi Affiliation,300,16,0
6,6.45,4,0,1,1398556800,-87.66144337,41.92904694,-87.65131088,0,17031070300,Cash,Dispatch Taxi Affiliation,360,7,0
6,8.05,4,20,7,1367093700,-87.66144337,41.92904694,-87.65131088,1.6,17031070300,Cash,,660,7,0
34,17.05,7,14,1,1436712300,-87.63509186,41.92208254,-87.63415609,0.3,17031071400,Credit Card,Taxi Affiliation Services,1320,7,3.4
34,13.85,11,18,6,1448647200,-87.63509186,41.89503345,-87.61971067,0.1,17031081401,Credit Card,Taxi Affiliation Services,1440,8,2.95
24,6.65,3,21,7,1362260700,-87.67471913,41.92045151,-87.67995477,16,17031832200,Cash,Taxi Affiliation Services,420,22,0
24,9.44,3,23,7,1363474800,-87.67471913,41.89204214,-87.63186395,2.9,17031081700,Cash,,600,8,0
24,11.05,6,23,7,1433631600,-87.67471913,41.9504426,-87.68350623,0.33,17031050500,Cash,,900,5,0
24,7.05,12,1,1,1387070100,-87.67471913,41.89265811,-87.65253448,0.1,17031243500,Credit Card,Taxi Affiliation Services,480,24,2
24,3.25,1,22,2,1422309600,-87.67471913,41.8995898,-87.67471913,0,17031242200,Cash,Taxi Affiliation Services,0,24,0
24,12.05,10,0,7,1413593100,-87.67471913,41.89503345,-87.61971067,3.4,17031081401,Cash,Dispatch Taxi Affiliation,1020,8,0
24,11.25,4,19,2,1398713400,-87.67471913,41.87060737,-87.62217294,4.2,17031320600,Cash,Dispatch Taxi Affiliation,600,32,0
24,9.65,9,2,7,1442628000,-87.67960029,41.89250778,-87.62621491,3.4,17031081500,Credit Card,,480,8,2
24,10.65,7,22,7,1373753700,-87.67960029,41.89204214,-87.63186395,3.3,17031081700,Cash,KOAM Taxi Association,780,8,0
24,7.05,1,23,4,1359588600,-87.67960029,41.92170149,-87.65591185,1.1,17031071000,Cash,Dispatch Taxi Affiliation,360,7,0
24,16.65,3,3,1,1425784500,-87.67960029,41.94629454,-87.65429808,4.6,17031832000,Credit Card,Dispatch Taxi Affiliation,1620,6,4.15
24,7.85,3,21,7,1426369500,-87.67960029,41.9049353,-87.64990723,2.1,17031842200,Cash,Taxi Affiliation Services,600,8,0
8,7.05,9,13,4,1441201500,-87.6266589,,,1.4,,No Charge,Dispatch Taxi Affiliation,540,,0
8,10.85,9,12,1,1443357900,-87.6266589,41.92187746,-87.66407824,2.8,17031832500,Cash,Taxi Affiliation Services,960,7,0
8,7.25,11,18,1,1414952100,-87.6266589,41.89204214,-87.63186395,1.4,17031081700,Cash,Northwest Management LLC,600,8,0
8,7.05,7,19,6,1436557500,-87.6266589,41.89204214,-87.63186395,0,17031081700,Cash,Taxi Affiliation Services,540,8,0
8,7.45,12,16,5,1386261900,-87.6266589,41.89204214,-87.63186395,0,17031081700,Cash,Taxi Affiliation Services,600,8,0
8,6.85,10,18,6,1382121900,-87.6266589,41.89204214,-87.63186395,1.3,17031081700,Credit Card,,540,8,3
8,35.45,5,7,7,1430551800,-87.6266589,41.97907082,-87.90303966,17.6,17031980000,Credit Card,Dispatch Taxi Affiliation,1440,76,7.65
8,35.25,9,6,3,1378792800,-87.6266589,41.97907082,-87.90303966,0,17031980000,Cash,Dispatch Taxi Affiliation,1260,76,0
8,36.65,5,17,5,1398966300,-87.6266589,41.97907082,-87.90303966,16.9,17031980000,Credit Card,Taxi Affiliation Services,3420,76,7.7
8,7.85,1,21,7,1389474900,-87.6266589,41.91474731,-87.65400703,2.2,17031832600,Cash,Choice Taxi Association,540,7,0
8,9.85,6,20,4,1372279500,-87.6266589,41.92896727,-87.65615683,0,17031070400,Cash,Choice Taxi Association,720,7,0
8,3.25,3,21,7,1364074200,-87.6266589,41.92896727,-87.65615683,0,17031070400,Cash,,0,7,0
8,9.45,5,9,3,1369129500,-87.6266589,41.87740612,-87.62197165,0,17031320400,Cash,Taxi Affiliation Services,900,32,0
8,7.25,11,8,5,1446711300,-87.6266589,41.87740612,-87.62197165,1.8,17031320400,Cash,,480,32,0
8,18.65,7,18,7,1373134500,-87.6266589,41.85934972,-87.61735801,0,17031330100,Credit Card,Taxi Affiliation Services,1980,33,4
8,10.05,6,22,2,1402958700,-87.6266589,41.85934972,-87.61735801,3.1,17031330100,Cash,Taxi Affiliation Services,720,33,0
8,15.05,9,17,5,1409852700,-87.6266589,41.85934972,-87.61735801,4,17031330100,Cash,,1680,33,0
8,3.25,3,20,3,1426622400,-87.6266589,41.90752008,-87.6266589,0,17031080100,Cash,Blue Ribbon Taxi Association Inc.,0,8,0
8,7.25,5,20,7,1430597700,-87.6266589,41.90752008,-87.6266589,1.16,17031080100,Cash,,600,8,0
8,3.25,7,21,4,1436390100,-87.6266589,41.90752008,-87.6266589,0,17031080100,Cash,Taxi Affiliation Services,0,8,0
8,4.25,4,21,7,1429390800,-87.6266589,41.90585777,-87.63086503,0,17031080202,Cash,Taxi Affiliation Services,120,8,0
8,6.45,5,21,3,1401226200,-87.6266589,41.92208254,-87.63415609,1.7,17031071400,Cash,Dispatch Taxi Affiliation,360,7,0
8,7.05,12,17,5,1387475100,-87.6266589,41.89092203,-87.61886836,1.1,17031081403,Cash,,600,8,0
8,6.85,1,22,5,1359671400,-87.6266589,41.89092203,-87.61886836,1.3,17031081403,Credit Card,,420,8,1.14
8,6.05,3,14,2,1362407400,-87.6266589,41.88498719,-87.62099291,0,17031320100,Cash,Dispatch Taxi Affiliation,300,32,0
8,7.05,9,12,2,1411994700,-87.6266589,41.88099447,-87.63274649,1.5,17031839100,Credit Card,Taxi Affiliation Services,480,32,2
8,7.65,5,9,6,1400233500,-87.6266589,41.88099447,-87.63274649,1.7,17031839100,Cash,,660,32,0
8,8.45,10,9,6,1382087700,-87.6266589,41.88099447,-87.63274649,2.3,17031839100,Cash,Dispatch Taxi Affiliation,600,32,0
8,8.05,5,21,6,1431724500,-87.6266589,41.88099447,-87.63274649,1.6,17031839100,Cash,Taxi Affiliation Services,660,32,0
8,7.05,2,7,6,1392361200,-87.6266589,41.88099447,-87.63274649,1.9,17031839100,Cash,,360,32,0
8,9.45,10,20,1,1444593600,-87.6266589,41.88528132,-87.6572332,2.4,17031833000,Cash,Top Cab Affiliation,840,28,0
8,9.44,3,9,1,1364118300,-87.6266589,41.88528132,-87.6572332,3,17031833000,Cash,,540,28,0
8,10.85,2,16,3,1424793600,-87.6266589,41.88528132,-87.6572332,0,17031833000,Credit Card,Blue Ribbon Taxi Association Inc.,840,28,2.15
8,6.65,11,15,2,1448895600,-87.6266589,41.89197151,-87.61294541,1.4,17031081402,Cash,Dispatch Taxi Affiliation,420,8,0
8,7.45,8,22,5,1376000100,-87.6266589,41.92185491,-87.64621098,0,17031071200,Cash,Taxi Affiliation Services,540,7,0
8,10.05,8,10,3,1376994600,-87.6266589,41.90156691,-87.63840401,0,17031838300,Cash,Taxi Affiliation Services,960,8,0
8,6.05,2,10,2,1392632100,-87.6266589,41.9002213,-87.62910519,0,17031081100,Cash,Taxi Affiliation Services,360,8,0
8,10.25,11,20,2,1384200000,-87.6266589,41.92876301,-87.66567684,0.33,17031070600,Cash,,660,7,0
8,18.45,10,23,4,1382569200,-87.6266589,41.8059117,-87.58747926,8.1,17031390700,Credit Card,,900,39,3.69
8,6.65,11,20,6,1448050500,-87.6266589,41.91458571,-87.64596621,1.4,17031071800,Cash,KOAM Taxi Association,480,7,0
8,7.45,5,7,3,1399361400,-87.6266589,41.88530002,-87.64280847,2.2,17031280100,Cash,Taxi Affiliation Services,360,28,0
8,6.25,8,15,2,1439826300,-87.6266589,41.89503345,-87.61971067,0,17031081401,Cash,Taxi Affiliation Services,420,8,0
8,3.85,9,10,1,1378029600,-87.6266589,41.89915561,-87.62621053,0,17031081201,Cash,Taxi Affiliation Services,60,8,0
8,5.45,8,9,2,1375694100,-87.6266589,41.89915561,-87.62621053,0,17031081201,Cash,Blue Ribbon Taxi Association Inc.,300,8,0
8,11.65,6,19,5,1434654900,-87.6266589,41.94269184,-87.65177051,0,17031062100,Credit Card,Taxi Affiliation Services,1020,6,2.3
8,9.25,12,19,5,1417720500,-87.6266589,41.89321636,-87.63784421,0.1,17031081800,Cash,Taxi Affiliation Services,900,8,0
8,6.85,8,12,6,1377866700,-87.6266589,41.89321636,-87.63784421,0,17031081800,Credit Card,Taxi Affiliation Services,420,8,2
8,6.65,5,18,7,1399142700,-87.6266589,41.89321636,-87.63784421,1.5,17031081800,Cash,,480,8,0
8,8.65,3,2,7,1364608800,-87.6266589,41.94257719,-87.64707851,2.8,17031062000,Credit Card,,360,6,2.35
8,4.75,8,20,3,1470774600,-87.6266589,41.89833179,-87.62076287,0.5,17031081300,Cash,Choice Taxi Association,180,8,0
8,6.25,4,22,6,1461364200,-87.6266589,41.89833179,-87.62076287,0,17031081300,Cash,Taxi Affiliation Services,360,8,0
8,5.45,6,15,3,1402414200,-87.6266589,41.89833179,-87.62076287,0.9,17031081300,Cash,,300,8,0
8,6.45,5,22,3,1369174500,-87.6266589,41.90749193,-87.63576009,0,17031080300,Cash,Dispatch Taxi Affiliation,540,8,0
28,39.45,11,15,6,1415979900,-87.67508562,41.97907082,-87.90303966,0,17031980000,Cash,Taxi Affiliation Services,3600,76,0
28,13.05,12,15,6,1449243000,-87.67508562,41.89092203,-87.61886836,3.9,17031081403,Cash,,1140,8,0
28,15.85,3,15,2,1396279800,-87.67508562,41.82743723,-87.63255877,2.9,17031340600,Cash,Taxi Affiliation Services,1560,34,0
28,8.65,1,13,4,1391000400,-87.67508562,41.88099447,-87.63274649,2.4,17031839100,Credit Card,Dispatch Taxi Affiliation,540,32,0
28,6.85,11,16,2,1385397000,-87.67508562,41.88528132,-87.6572332,0,17031833000,Cash,Taxi Affiliation Services,540,28,0
28,11.25,5,12,6,1430483400,-87.67508562,41.9002213,-87.62910519,4,17031081100,Credit Card,Taxi Affiliation Services,840,8,2.8
28,7.45,1,15,3,1421162100,-87.67508562,41.87925508,-87.642649,0,17031281900,Cash,Dispatch Taxi Affiliation,420,28,0
28,12.25,9,16,6,1409934600,-87.67508562,41.88530002,-87.64280847,0,17031280100,Cash,Taxi Affiliation Services,1440,28,0
77,9.25,12,20,7,1418501700,-87.66493772,41.95340004,-87.64600707,2.6,17031060800,Cash,,780,6,0
77,20.05,8,8,3,1407833100,-87.66493772,41.88498719,-87.62099291,0.5,17031320100,Cash,Taxi Affiliation Services,1140,32,0
77,4.45,3,23,7,1426980600,-87.66493772,42.00169819,-87.67357403,0.7,17031830600,Cash,Dispatch Taxi Affiliation,120,1,0
38,7,12,9,4,1481708700,-87.61785968,41.79235722,-87.61793138,0,,Cash,Taxi Affiliation Services,420,40,0
19,15.05,4,12,6,1396613700,-87.76550161,41.90120699,-87.67635599,5.8,,Cash,Taxi Affiliation Services,1200,24,0
19,7.05,8,0,3,1409013900,-87.76550161,41.92434708,-87.73473975,1.9,,Cash,Taxi Affiliation Services,360,20,0
19,44.85,2,20,2,1424721600,-87.76550161,41.79259236,-87.76961545,11.7,,Cash,,5340,56,0
22,11.05,12,22,7,1418510700,-87.70490724,41.93631013,-87.65156259,0,17031063000,Cash,Blue Ribbon Taxi Association Inc.,900,6,0
22,18.45,9,4,1,1411879500,-87.70490724,42.00169819,-87.67357403,7.7,17031830600,Cash,Dispatch Taxi Affiliation,1260,1,0
6,26.05,1,19,6,1391195700,-87.67133249,,,0,,Cash,Taxi Affiliation Services,0,,0
6,6.25,5,1,1,1433035800,-87.67133249,41.93608654,-87.66611069,1.3,17031062700,Cash,Taxi Affiliation Services,360,6,0
6,5.85,12,5,1,1387084500,-87.65641153,41.94906053,-87.6616429,0,17031061200,Cash,Blue Ribbon Taxi Association Inc.,360,6,0
6,10.45,9,3,7,1379733300,-87.65641153,41.95815488,-87.65302179,0,17031032100,Cash,Taxi Affiliation Services,720,3,0
6,5.05,1,23,7,1358033400,-87.65641153,41.93615907,-87.66126522,0,17031062800,Cash,Taxi Affiliation Services,300,6,0
6,17.85,11,1,7,1385171100,-87.65641153,41.85934972,-87.61735801,6.9,17031330100,Credit Card,Dispatch Taxi Affiliation,1320,33,3.75
6,8.45,8,3,1,1375585200,-87.65641153,41.89265811,-87.65253448,0,17031243500,Cash,Choice Taxi Association,480,24,0
6,3.25,2,21,6,1423862100,-87.65641153,41.93623718,-87.65641153,0,17031062900,Cash,Taxi Affiliation Services,0,6,0
6,4.25,10,2,1,1382234400,-87.65641153,41.93608654,-87.66611069,0.6,17031062700,Cash,,120,6,0
6,5.05,11,23,7,1416095100,-87.65641153,41.93608654,-87.66611069,0,17031062700,Cash,Blue Ribbon Taxi Association Inc.,360,6,0
6,5.45,5,4,7,1399695300,-87.65641153,41.94922091,-87.6519704,0,17031061000,Credit Card,Taxi Affiliation Services,360,6,2
6,4.45,6,11,1,1372590900,-87.65641153,41.94269184,-87.65177051,0.2,17031062100,Credit Card,,180,6,3
6,11.25,5,0,7,1399076100,-87.65641153,41.97292932,-87.65029007,0,17031031300,Credit Card,Blue Ribbon Taxi Association Inc.,720,3,2
6,6.25,9,20,6,1442608200,-87.65641153,41.94528233,-87.6615451,1.4,17031061500,Cash,Taxi Affiliation Services,360,6,0
6,11.65,1,2,1,1422151200,-87.65641153,41.89321636,-87.63784421,4,17031081800,Cash,Top Cab Affiliation,780,8,0
6,7.25,1,2,1,1421548200,-87.65641153,41.94982935,-87.64396537,0,17031060900,Cash,Blue Ribbon Taxi Association Inc.,540,6,0
5,19.64,6,21,6,1402091100,-87.67637328,41.88099447,-87.63274649,8.1,17031839100,Cash,,1320,32,0
44,9.25,2,8,7,1391848200,-87.61596952,41.74124273,-87.5514282,0,,Cash,Taxi Affiliation Services,660,46,0
44,10.25,10,23,5,1414711800,-87.61596952,41.76157791,-87.57278199,3.4,,Cash,,660,43,0
8,3.25,2,2,1,1423363500,-87.63086503,,,0,,Cash,Taxi Affiliation Services,0,,0
8,10.05,5,16,3,1368548100,-87.63086503,,,2.41,,Cash,,960,,0
8,12.85,3,20,7,1363466700,-87.63086503,,,3.62,,Cash,,1140,,0
8,12.25,12,7,3,1448954100,-87.63086503,41.84924675,-87.6241353,4.3,17031841000,Cash,,900,33,0
8,5.25,2,21,3,1424209500,-87.63086503,41.89250778,-87.62621491,0.9,17031081500,Cash,Taxi Affiliation Services,240,8,0
8,5.65,12,9,2,1387790100,-87.63086503,41.89250778,-87.62621491,1.1,17031081500,Cash,,300,8,0
8,6.25,4,6,3,1398753900,-87.63086503,41.89204214,-87.63186395,1.4,17031081700,Credit Card,,360,8,1
8,6.45,6,9,2,1371461400,-87.63086503,41.89204214,-87.63186395,0,17031081700,Cash,Taxi Affiliation Services,420,8,0
8,6.65,3,18,3,1395772200,-87.63086503,41.92177819,-87.65106188,0,17031071100,Credit Card,Taxi Affiliation Services,420,7,1.5
8,6.85,12,18,6,1449856800,-87.63086503,41.91461629,-87.63171737,0,17031071500,Credit Card,Taxi Affiliation Services,540,7,2
8,7.85,3,3,1,1362281400,-87.63086503,41.87740612,-87.62197165,2,17031320400,Cash,Dispatch Taxi Affiliation,420,32,0
8,8.45,7,13,2,1436187600,-87.63086503,41.87740612,-87.62197165,1.8,17031320400,Cash,Taxi Affiliation Services,780,32,0
8,8.05,4,20,4,1428524100,-87.63086503,41.89830587,-87.65361398,2.1,17031842300,Cash,Northwest Management LLC,600,24,0
8,9.65,12,19,7,1387655100,-87.63086503,41.89950655,-87.67960029,2.9,17031242300,Cash,,780,24,0
8,4.45,10,2,1,1414288800,-87.63086503,41.90752008,-87.6266589,0.6,17031080100,Credit Card,Dispatch Taxi Affiliation,180,8,2
8,3.45,8,23,2,1439852400,-87.63086503,41.90585777,-87.63086503,0.2,17031080202,Credit Card,,60,8,1.5
8,6.05,7,14,6,1437142500,-87.63086503,41.92208254,-87.63415609,1.3,17031071400,Cash,Dispatch Taxi Affiliation,360,7,0
8,7.05,1,19,7,1390071600,-87.63086503,41.89092203,-87.61886836,1.6,17031081403,Credit Card,Taxi Affiliation Services,540,8,1.5
